"ClaimID","ClaimSize"
"CLM68758","100K-lessthan200K"
"CLM68762","200KandAbove"
"CLM68763","lessthan100K"
"CLM68769","lessthan100K"
"CLM68773","lessthan100K"
"CLM68776","200KandAbove"
"CLM68784","100K-lessthan200K"
"CLM68785","100K-lessthan200K"
"CLM68787","lessthan100K"
"CLM68790","lessthan100K"
"CLM68791","lessthan100K"
"CLM68792","lessthan100K"
"CLM68794","lessthan100K"
"CLM68795","100K-lessthan200K"
"CLM68797","lessthan100K"
"CLM68800","100K-lessthan200K"
"CLM68801","100K-lessthan200K"
"CLM68805","lessthan100K"
"CLM68807","lessthan100K"
"CLM68809","100K-lessthan200K"
"CLM68813","lessthan100K"
"CLM68823","lessthan100K"
"CLM68824","lessthan100K"
"CLM68825","lessthan100K"
"CLM68828","200KandAbove"
"CLM68842","100K-lessthan200K"
"CLM68848","lessthan100K"
"CLM68854","lessthan100K"
"CLM68855","100K-lessthan200K"
"CLM68856","lessthan100K"
"CLM68857","lessthan100K"
"CLM68861","lessthan100K"
"CLM68865","100K-lessthan200K"
"CLM68866","100K-lessthan200K"
"CLM68873","200KandAbove"
"CLM68882","lessthan100K"
"CLM68883","200KandAbove"
"CLM68889","100K-lessthan200K"
"CLM68892","100K-lessthan200K"
"CLM68894","lessthan100K"
"CLM68898","lessthan100K"
"CLM68902","lessthan100K"
"CLM68907","100K-lessthan200K"
"CLM68908","100K-lessthan200K"
"CLM68914","lessthan100K"
"CLM68915","lessthan100K"
"CLM68916","100K-lessthan200K"
"CLM68918","lessthan100K"
"CLM68920","100K-lessthan200K"
"CLM68924","lessthan100K"
"CLM68931","lessthan100K"
"CLM68933","100K-lessthan200K"
"CLM68936","200KandAbove"
"CLM68939","lessthan100K"
"CLM68943","lessthan100K"
"CLM68951","lessthan100K"
"CLM68952","lessthan100K"
"CLM68960","lessthan100K"
"CLM68961","200KandAbove"
"CLM68965","200KandAbove"
"CLM68975","lessthan100K"
"CLM68981","lessthan100K"
"CLM68982","100K-lessthan200K"
"CLM68995","lessthan100K"
"CLM68996","100K-lessthan200K"
"CLM69003","100K-lessthan200K"
"CLM69008","lessthan100K"
"CLM69013","lessthan100K"
"CLM69015","100K-lessthan200K"
"CLM69017","100K-lessthan200K"
"CLM69020","lessthan100K"
"CLM69022","lessthan100K"
"CLM69026","100K-lessthan200K"
"CLM69027","100K-lessthan200K"
"CLM69029","100K-lessthan200K"
"CLM69033","lessthan100K"
"CLM69036","lessthan100K"
"CLM69038","200KandAbove"
"CLM69039","lessthan100K"
"CLM69045","100K-lessthan200K"
"CLM69048","200KandAbove"
"CLM69049","lessthan100K"
"CLM69050","lessthan100K"
"CLM69051","lessthan100K"
"CLM69062","100K-lessthan200K"
"CLM69071","lessthan100K"
"CLM69072","lessthan100K"
"CLM69074","200KandAbove"
"CLM69078","100K-lessthan200K"
"CLM69080","lessthan100K"
"CLM69082","100K-lessthan200K"
"CLM69089","lessthan100K"
"CLM69092","200KandAbove"
"CLM69095","200KandAbove"
"CLM69100","lessthan100K"
"CLM69102","lessthan100K"
"CLM69104","100K-lessthan200K"
"CLM69113","200KandAbove"
"CLM69115","lessthan100K"
"CLM69117","lessthan100K"
"CLM69122","lessthan100K"
"CLM69123","100K-lessthan200K"
"CLM69125","lessthan100K"
"CLM69130","lessthan100K"
"CLM69132","200KandAbove"
"CLM69133","200KandAbove"
"CLM69134","100K-lessthan200K"
"CLM69142","100K-lessthan200K"
"CLM69144","lessthan100K"
"CLM69148","lessthan100K"
"CLM69149","lessthan100K"
"CLM69157","lessthan100K"
"CLM69160","lessthan100K"
"CLM69161","lessthan100K"
"CLM69168","100K-lessthan200K"
"CLM69170","100K-lessthan200K"
"CLM69171","100K-lessthan200K"
"CLM69174","100K-lessthan200K"
"CLM69175","lessthan100K"
"CLM69182","lessthan100K"
"CLM69186","100K-lessthan200K"
"CLM69188","100K-lessthan200K"
"CLM69192","100K-lessthan200K"
"CLM69200","lessthan100K"
"CLM69202","lessthan100K"
"CLM69207","100K-lessthan200K"
"CLM69208","100K-lessthan200K"
"CLM69209","lessthan100K"
"CLM69210","lessthan100K"
"CLM69221","200KandAbove"
"CLM69226","200KandAbove"
"CLM69230","200KandAbove"
"CLM69234","200KandAbove"
"CLM69235","100K-lessthan200K"
"CLM69256","200KandAbove"
"CLM69260","lessthan100K"
"CLM69262","lessthan100K"
"CLM69273","lessthan100K"
"CLM69275","lessthan100K"
"CLM69276","lessthan100K"
"CLM69278","100K-lessthan200K"
"CLM69284","lessthan100K"
"CLM69287","lessthan100K"
"CLM69291","200KandAbove"
"CLM69292","lessthan100K"
"CLM69297","100K-lessthan200K"
"CLM69307","lessthan100K"
"CLM69312","100K-lessthan200K"
"CLM69320","lessthan100K"
"CLM69348","lessthan100K"
"CLM69353","lessthan100K"
"CLM69355","200KandAbove"
"CLM69358","lessthan100K"
"CLM69360","lessthan100K"
"CLM69367","100K-lessthan200K"
"CLM69370","lessthan100K"
"CLM69389","lessthan100K"
"CLM69397","lessthan100K"
"CLM69410","lessthan100K"
"CLM69416","lessthan100K"
"CLM69425","100K-lessthan200K"
"CLM69429","lessthan100K"
"CLM69431","lessthan100K"
"CLM69432","200KandAbove"
"CLM69433","100K-lessthan200K"
"CLM69440","lessthan100K"
"CLM69445","lessthan100K"
"CLM69446","lessthan100K"
"CLM69450","200KandAbove"
"CLM69451","lessthan100K"
"CLM69452","100K-lessthan200K"
"CLM69456","lessthan100K"
"CLM69463","100K-lessthan200K"
"CLM69470","lessthan100K"
"CLM69472","100K-lessthan200K"
"CLM69473","lessthan100K"
"CLM69474","lessthan100K"
"CLM69476","lessthan100K"
"CLM69483","lessthan100K"
"CLM69499","100K-lessthan200K"
"CLM69501","100K-lessthan200K"
"CLM69506","100K-lessthan200K"
"CLM69509","200KandAbove"
"CLM69514","100K-lessthan200K"
"CLM69521","lessthan100K"
"CLM69525","lessthan100K"
"CLM69534","100K-lessthan200K"
"CLM69541","200KandAbove"
"CLM69542","lessthan100K"
"CLM69544","100K-lessthan200K"
"CLM69551","lessthan100K"
"CLM69553","200KandAbove"
"CLM69554","lessthan100K"
"CLM69557","lessthan100K"
"CLM69560","lessthan100K"
"CLM69566","lessthan100K"
"CLM69568","lessthan100K"
"CLM69571","lessthan100K"
"CLM69574","lessthan100K"
"CLM69583","100K-lessthan200K"
"CLM69585","lessthan100K"
"CLM69586","lessthan100K"
"CLM69591","lessthan100K"
"CLM69593","lessthan100K"
"CLM69598","lessthan100K"
"CLM69600","lessthan100K"
"CLM69614","lessthan100K"
"CLM69619","lessthan100K"
"CLM69627","lessthan100K"
"CLM69632","100K-lessthan200K"
"CLM69635","lessthan100K"
"CLM69636","lessthan100K"
"CLM69645","lessthan100K"
"CLM69646","lessthan100K"
"CLM69654","100K-lessthan200K"
"CLM69668","lessthan100K"
"CLM69670","200KandAbove"
"CLM69673","100K-lessthan200K"
"CLM69675","lessthan100K"
"CLM69676","100K-lessthan200K"
"CLM69678","100K-lessthan200K"
"CLM69685","lessthan100K"
"CLM69689","lessthan100K"
"CLM69692","100K-lessthan200K"
"CLM69697","lessthan100K"
"CLM69699","lessthan100K"
"CLM69710","lessthan100K"
"CLM69711","lessthan100K"
"CLM69716","lessthan100K"
"CLM69722","lessthan100K"
"CLM69723","lessthan100K"
"CLM69730","100K-lessthan200K"
"CLM69738","200KandAbove"
"CLM69740","lessthan100K"
"CLM69745","lessthan100K"
"CLM69746","100K-lessthan200K"
"CLM69749","lessthan100K"
"CLM69752","lessthan100K"
"CLM69754","lessthan100K"
"CLM69756","200KandAbove"
"CLM69760","100K-lessthan200K"
"CLM69762","100K-lessthan200K"
"CLM69764","100K-lessthan200K"
"CLM69766","lessthan100K"
"CLM69769","100K-lessthan200K"
"CLM69771","lessthan100K"
"CLM69772","lessthan100K"
"CLM69776","lessthan100K"
"CLM69785","100K-lessthan200K"
"CLM69787","lessthan100K"
"CLM69790","200KandAbove"
"CLM69792","100K-lessthan200K"
"CLM69793","100K-lessthan200K"
"CLM69800","lessthan100K"
"CLM69801","100K-lessthan200K"
"CLM69809","lessthan100K"
"CLM69813","lessthan100K"
"CLM69814","100K-lessthan200K"
"CLM69815","lessthan100K"
"CLM69822","100K-lessthan200K"
"CLM69824","lessthan100K"
"CLM69828","lessthan100K"
"CLM69839","lessthan100K"
"CLM69841","lessthan100K"
"CLM69845","lessthan100K"
"CLM69848","lessthan100K"
"CLM69849","100K-lessthan200K"
"CLM69851","lessthan100K"
"CLM69856","200KandAbove"
"CLM69860","200KandAbove"
"CLM69861","100K-lessthan200K"
"CLM69866","lessthan100K"
"CLM69867","100K-lessthan200K"
"CLM69868","100K-lessthan200K"
"CLM69870","lessthan100K"
"CLM69875","100K-lessthan200K"
"CLM69881","lessthan100K"
"CLM69882","lessthan100K"
"CLM69889","lessthan100K"
"CLM69890","lessthan100K"
"CLM69891","200KandAbove"
"CLM69907","lessthan100K"
"CLM69910","lessthan100K"
"CLM69915","lessthan100K"
"CLM69921","100K-lessthan200K"
"CLM69922","200KandAbove"
"CLM69925","100K-lessthan200K"
"CLM69926","lessthan100K"
"CLM69938","lessthan100K"
"CLM69945","200KandAbove"
"CLM69947","200KandAbove"
"CLM69963","lessthan100K"
"CLM69966","lessthan100K"
"CLM69968","200KandAbove"
"CLM69969","lessthan100K"
"CLM69980","100K-lessthan200K"
"CLM69986","lessthan100K"
"CLM69995","lessthan100K"
"CLM70001","200KandAbove"
"CLM70011","lessthan100K"
"CLM70014","lessthan100K"
"CLM70016","100K-lessthan200K"
"CLM70030","200KandAbove"
"CLM70031","100K-lessthan200K"
"CLM70033","100K-lessthan200K"
"CLM70035","100K-lessthan200K"
"CLM70039","100K-lessthan200K"
"CLM70043","200KandAbove"
"CLM70045","200KandAbove"
"CLM70046","200KandAbove"
"CLM70047","200KandAbove"
"CLM70049","200KandAbove"
"CLM70050","100K-lessthan200K"
"CLM70052","100K-lessthan200K"
"CLM70057","lessthan100K"
"CLM70059","lessthan100K"
"CLM70063","200KandAbove"
"CLM70070","100K-lessthan200K"
"CLM70080","lessthan100K"
"CLM70081","100K-lessthan200K"
"CLM70082","lessthan100K"
"CLM70083","100K-lessthan200K"
"CLM70087","lessthan100K"
"CLM70091","200KandAbove"
"CLM70095","lessthan100K"
"CLM70099","lessthan100K"
"CLM70100","lessthan100K"
"CLM70113","200KandAbove"
"CLM70115","lessthan100K"
"CLM70123","100K-lessthan200K"
"CLM70124","lessthan100K"
"CLM70126","lessthan100K"
"CLM70130","lessthan100K"
"CLM70133","lessthan100K"
"CLM70138","lessthan100K"
"CLM70141","lessthan100K"
"CLM70143","lessthan100K"
"CLM70156","100K-lessthan200K"
"CLM70159","lessthan100K"
"CLM70167","lessthan100K"
"CLM70169","100K-lessthan200K"
"CLM70172","200KandAbove"
"CLM70173","200KandAbove"
"CLM70175","200KandAbove"
"CLM70178","100K-lessthan200K"
"CLM70181","lessthan100K"
"CLM70185","100K-lessthan200K"
"CLM70187","lessthan100K"
"CLM70195","lessthan100K"
"CLM70197","100K-lessthan200K"
"CLM70204","lessthan100K"
"CLM70208","100K-lessthan200K"
"CLM70210","100K-lessthan200K"
"CLM70211","lessthan100K"
"CLM70213","lessthan100K"
"CLM70214","lessthan100K"
"CLM70219","lessthan100K"
"CLM70221","200KandAbove"
"CLM70222","lessthan100K"
